scenario,policy,scenario_seed,requests,delivered,on_time,rejected,travel_ticks,total_delay,reward,unfinished,on_time_rate,completion_rate,mean_delay,travel_per_delivery
demand_surge,deadline,110132,27,16,14,11,45,4,53.449999999999996,0,0.5185185185185185,0.5925925925925926,0.25,2.8125
demand_surge,deadline,110133,22,15,14,7,42,3,77.20000000000002,0,0.6363636363636364,0.6818181818181818,0.2,2.8
demand_surge,deadline,110134,24,16,9,8,40,15,71.50000000000001,0,0.375,0.6666666666666666,0.9375,2.5
demand_surge,deadline,110135,25,13,5,10,48,33,-7.299999999999981,2,0.2,0.52,2.5384615384615383,3.6923076923076925
demand_surge,deadline,110136,27,15,6,12,48,23,21.10000000000002,0,0.2222222222222222,0.5555555555555556,1.5333333333333334,3.2
demand_surge,deadline,110137,15,12,10,3,39,4,79.55000000000003,0,0.6666666666666666,0.8,0.3333333333333333,3.25
demand_surge,deadline,110138,16,14,10,0,48,20,91.80000000000007,2,0.625,0.875,1.4285714285714286,3.4285714285714284
demand_surge,deadline,110139,27,16,7,11,47,29,35.249999999999986,0,0.25925925925925924,0.5925925925925926,1.8125,2.9375
demand_surge,deadline,110140,28,17,14,11,45,7,61.349999999999966,0,0.5,0.6071428571428571,0.4117647058823529,2.6470588235294117
demand_surge,deadline,110141,21,14,8,7,45,23,52.14999999999999,0,0.38095238095238093,0.6666666666666666,1.6428571428571428,3.2142857142857144
demand_surge,deadline,110142,23,17,12,5,48,13,95.40000000000009,1,0.5217391304347826,0.7391304347826086,0.7647058823529411,2.823529411764706
demand_surge,deadline,110143,20,17,17,3,46,0,129.9000000000001,0,0.85,0.85,0.0,2.7058823529411766
demand_surge,deadline,110144,21,14,9,6,48,11,58.8,1,0.42857142857142855,0.6666666666666666,0.7857142857142857,3.4285714285714284
demand_surge,deadline,110145,21,16,14,5,39,3,104.25000000000001,0,0.6666666666666666,0.7619047619047619,0.1875,2.4375
demand_surge,deadline,110146,25,15,8,10,48,26,34.99999999999998,0,0.32,0.6,1.7333333333333334,3.2
demand_surge,deadline,110147,28,16,13,10,48,7,40.2,2,0.4642857142857143,0.5714285714285714,0.4375,3.0
demand_surge,deadline,110148,25,17,11,8,48,11,81.50000000000003,0,0.44,0.68,0.6470588235294118,2.823529411764706
demand_surge,deadline,110149,21,15,11,5,48,9,78.9,1,0.5238095238095238,0.7142857142857143,0.6,3.2
demand_surge,deadline,110150,19,14,10,5,46,14,74.10000000000004,0,0.5263157894736842,0.7368421052631579,1.0,3.2857142857142856
demand_surge,deadline,110151,22,17,13,5,48,5,109.70000000000009,0,0.5909090909090909,0.7727272727272727,0.29411764705882354,2.823529411764706
demand_surge,deadline,110152,20,15,11,5,46,9,87.60000000000004,0,0.55,0.75,0.6,3.066666666666667
demand_surge,deadline,110153,23,16,11,7,48,17,75.30000000000005,0,0.4782608695652174,0.6956521739130435,1.0625,3.0
demand_surge,deadline,110154,24,17,14,6,48,7,89.50000000000006,1,0.5833333333333334,0.7083333333333334,0.4117647058823529,2.823529411764706
demand_surge,deadline,110155,21,16,15,5,44,1,103.90000000000003,0,0.7142857142857143,0.7619047619047619,0.0625,2.75
demand_surge,deadline,110156,23,13,7,8,48,24,15.699999999999992,2,0.30434782608695654,0.5652173913043478,1.8461538461538463,3.6923076923076925
demand_surge,deadline,110157,19,18,17,1,48,1,154.50000000000009,0,0.8947368421052632,0.9473684210526315,0.05555555555555555,2.6666666666666665
demand_surge,deadline,110158,26,14,8,10,48,24,10.399999999999977,2,0.3076923076923077,0.5384615384615384,1.7142857142857142,3.4285714285714284
demand_surge,deadline,110159,27,15,7,12,45,27,19.350000000000005,0,0.25925925925925924,0.5555555555555556,1.8,3.0
demand_surge,deadline,110160,22,17,15,5,44,3,112.50000000000003,0,0.6818181818181818,0.7727272727272727,0.17647058823529413,2.588235294117647
demand_surge,deadline,110161,20,14,10,5,48,5,71.00000000000003,1,0.5,0.7,0.35714285714285715,3.4285714285714284
demand_surge,deadline,110162,21,13,5,8,48,37,23.300000000000004,0,0.23809523809523808,0.6190476190476191,2.8461538461538463,3.6923076923076925
demand_surge,deadline,110163,22,15,10,7,48,18,64.6,0,0.45454545454545453,0.6818181818181818,1.2,3.2
demand_surge,deadline,110164,26,15,10,11,48,15,34.69999999999998,0,0.38461538461538464,0.5769230769230769,1.0,3.2
demand_surge,deadline,110165,21,13,6,7,48,39,21.9,1,0.2857142857142857,0.6190476190476191,3.0,3.6923076923076925
demand_surge,deadline,110166,27,14,7,11,48,21,1.0000000000000107,2,0.25925925925925924,0.5185185185185185,1.5,3.4285714285714284
demand_surge,deadline,110167,17,14,9,3,45,21,85.55000000000003,0,0.5294117647058824,0.8235294117647058,1.5,3.2142857142857144
demand_surge,deadline,110168,21,17,16,4,48,1,120.50000000000009,0,0.7619047619047619,0.8095238095238095,0.058823529411764705,2.823529411764706
demand_surge,deadline,110169,25,14,11,10,48,15,23.99999999999999,1,0.44,0.56,1.0714285714285714,3.4285714285714284
demand_surge,deadline,110170,23,17,13,6,48,10,98.20000000000002,0,0.5652173913043478,0.7391304347826086,0.5882352941176471,2.823529411764706
demand_surge,deadline,110171,21,16,15,5,42,2,103.90000000000003,0,0.7142857142857143,0.7619047619047619,0.125,2.625
demand_surge,deadline,110172,19,14,9,4,48,25,65.7,1,0.47368421052631576,0.7368421052631579,1.7857142857142858,3.4285714285714284
demand_surge,deadline,110173,22,15,10,7,48,20,63.19999999999998,0,0.45454545454545453,0.6818181818181818,1.3333333333333333,3.2
demand_surge,deadline,110174,24,14,8,9,48,29,22.900000000000006,1,0.3333333333333333,0.5833333333333334,2.0714285714285716,3.4285714285714284
demand_surge,deadline,110175,24,14,6,10,48,24,26.39999999999999,0,0.25,0.5833333333333334,1.7142857142857142,3.4285714285714284
demand_surge,deadline,110176,25,13,7,10,48,19,0.3999999999999915,2,0.28,0.52,1.4615384615384615,3.6923076923076925
demand_surge,deadline,110177,23,16,10,6,48,15,75.3,1,0.43478260869565216,0.6956521739130435,0.9375,3.0
demand_surge,deadline,110178,17,17,15,0,44,3,152.50000000000006,0,0.8823529411764706,1.0,0.17647058823529413,2.588235294117647
demand_surge,deadline,110179,21,14,9,7,44,16,57.39999999999998,0,0.42857142857142855,0.6666666666666666,1.1428571428571428,3.142857142857143
demand_surge,deadline,110180,19,14,10,5,48,18,70.59999999999998,0,0.5263157894736842,0.7368421052631579,1.2857142857142858,3.4285714285714284
demand_surge,deadline,110181,18,13,5,4,48,19,59.2,1,0.2777777777777778,0.7222222222222222,1.4615384615384615,3.6923076923076925
demand_surge,deadline,110182,19,15,13,4,46,5,98.40000000000003,0,0.6842105263157895,0.7894736842105263,0.3333333333333333,3.066666666666667
demand_surge,deadline,110183,28,16,10,12,47,30,26.54999999999999,0,0.35714285714285715,0.5714285714285714,1.875,2.9375
demand_surge,deadline,110184,19,14,8,4,48,26,62.2,1,0.42105263157894735,0.7368421052631579,1.8571428571428572,3.4285714285714284
demand_surge,deadline,110185,21,15,10,5,48,12,76.80000000000007,1,0.47619047619047616,0.7142857142857143,0.8,3.2
demand_surge,deadline,110186,16,15,12,1,48,14,115.40000000000008,0,0.75,0.9375,0.9333333333333333,3.2
demand_surge,deadline,110187,25,13,5,12,48,41,-11.499999999999995,0,0.2,0.52,3.1538461538461537,3.6923076923076925
demand_surge,deadline,110188,21,14,7,7,48,42,37.799999999999976,0,0.3333333333333333,0.6666666666666666,3.0,3.4285714285714284
demand_surge,deadline,110189,18,15,14,3,44,1,109.90000000000003,0,0.7777777777777778,0.8333333333333334,0.06666666666666667,2.933333333333333
demand_surge,deadline,110190,25,15,11,8,48,9,41.99999999999997,2,0.44,0.6,0.6,3.2
demand_surge,deadline,110191,19,13,6,4,48,23,41.40000000000002,2,0.3157894736842105,0.6842105263157895,1.7692307692307692,3.6923076923076925
demand_surge,deadline,110192,22,15,10,7,45,12,69.85000000000001,0,0.45454545454545453,0.6818181818181818,0.8,3.0
demand_surge,deadline,110193,22,15,12,7,45,5,74.75,0,0.5454545454545454,0.6818181818181818,0.3333333333333333,3.0
demand_surge,deadline,110194,24,17,11,7,48,12,88.80000000000003,0,0.4583333333333333,0.7083333333333334,0.7058823529411765,2.823529411764706
demand_surge,deadline,110195,20,17,16,3,45,2,128.85000000000008,0,0.8,0.85,0.11764705882352941,2.6470588235294117
demand_surge,deadline,110196,21,14,12,7,43,7,64.04999999999998,0,0.5714285714285714,0.6666666666666666,0.5,3.0714285714285716
demand_surge,deadline,110197,21,15,11,6,48,12,76.80000000000001,0,0.5238095238095238,0.7142857142857143,0.8,3.2
demand_surge,deadline,110198,22,14,8,8,47,27,40.649999999999984,0,0.36363636363636365,0.6363636363636364,1.9285714285714286,3.357142857142857
demand_surge,deadline,110199,24,16,11,7,48,10,70.10000000000004,1,0.4583333333333333,0.6666666666666666,0.625,3.0
demand_surge,deadline,110200,17,17,17,0,45,0,154.2500000000001,0,1.0,1.0,0.0,2.6470588235294117
demand_surge,deadline,110201,23,13,5,10,46,45,2.4000000000000155,0,0.21739130434782608,0.5652173913043478,3.4615384615384617,3.5384615384615383
demand_surge,deadline,110202,20,14,9,5,48,13,66.10000000000002,1,0.45,0.7,0.9285714285714286,3.4285714285714284
demand_surge,deadline,110203,22,15,9,7,48,14,67.39999999999998,0,0.4090909090909091,0.6818181818181818,0.9333333333333333,3.2
demand_surge,deadline,110204,22,16,11,6,48,13,86.1,0,0.5,0.7272727272727273,0.8125,3.0
demand_surge,deadline,110205,23,15,10,8,48,16,58.00000000000001,0,0.43478260869565216,0.6521739130434783,1.0666666666666667,3.2
demand_surge,deadline,110206,23,17,15,6,48,3,103.10000000000005,0,0.6521739130434783,0.7391304347826086,0.17647058823529413,2.823529411764706
demand_surge,deadline,110207,22,13,5,9,42,31,21.59999999999999,0,0.22727272727272727,0.5909090909090909,2.3846153846153846,3.230769230769231
demand_surge,deadline,110208,26,16,13,10,44,10,57.599999999999994,0,0.5,0.6153846153846154,0.625,2.75
demand_surge,deadline,110209,21,14,8,7,46,15,57.39999999999998,0,0.38095238095238093,0.6666666666666666,1.0714285714285714,3.2857142857142856
demand_surge,deadline,110210,20,17,17,3,47,0,129.55000000000007,0,0.85,0.85,0.0,2.764705882352941
demand_surge,deadline,110211,24,15,6,9,46,21,47.20000000000001,0,0.25,0.625,1.4,3.066666666666667
demand_surge,deadline,110212,25,15,10,10,48,22,37.79999999999998,0,0.4,0.6,1.4666666666666666,3.2
demand_surge,deadline,110213,26,12,5,12,48,37,-40.3,2,0.19230769230769232,0.46153846153846156,3.0833333333333335,4.0
demand_surge,deadline,110214,24,15,5,9,45,30,41.250000000000014,0,0.20833333333333334,0.625,2.0,3.0
demand_surge,deadline,110215,21,17,14,4,42,3,121.20000000000002,0,0.6666666666666666,0.8095238095238095,0.17647058823529413,2.4705882352941178
demand_surge,deadline,110216,23,14,10,7,48,9,43.49999999999999,2,0.43478260869565216,0.6086956521739131,0.6428571428571429,3.4285714285714284
demand_surge,deadline,110217,23,16,12,6,48,10,79.50000000000004,1,0.5217391304347826,0.6956521739130435,0.625,3.0
demand_surge,deadline,110218,20,12,6,6,48,22,13.29999999999999,2,0.3,0.6,1.8333333333333333,4.0
demand_surge,deadline,110219,19,17,17,2,48,0,137.20000000000016,0,0.8947368421052632,0.8947368421052632,0.0,2.823529411764706
demand_surge,deadline,110220,25,14,7,10,48,23,14.899999999999991,1,0.28,0.56,1.6428571428571428,3.4285714285714284
demand_surge,deadline,110221,21,15,10,6,42,15,76.80000000000001,0,0.47619047619047616,0.7142857142857143,1.0,2.8
demand_surge,deadline,110222,23,13,7,8,48,21,13.599999999999998,2,0.30434782608695654,0.5652173913043478,1.6153846153846154,3.6923076923076925
demand_surge,deadline,110223,26,16,13,10,44,12,56.19999999999998,0,0.5,0.6153846153846154,0.75,2.75
demand_surge,deadline,110224,22,15,11,6,48,20,62.5,1,0.5,0.6818181818181818,1.3333333333333333,3.2
demand_surge,deadline,110225,25,14,6,11,48,26,17.000000000000014,0,0.24,0.56,1.8571428571428572,3.4285714285714284
demand_surge,deadline,110226,19,15,11,4,48,10,94.20000000000006,0,0.5789473684210527,0.7894736842105263,0.6666666666666666,3.2
demand_surge,deadline,110227,21,17,13,4,45,8,116.65000000000006,0,0.6190476190476191,0.8095238095238095,0.47058823529411764,2.6470588235294117
demand_surge,deadline,110228,25,15,9,10,48,23,37.09999999999998,0,0.36,0.6,1.5333333333333334,3.2
demand_surge,deadline,110229,22,16,12,6,46,8,90.30000000000001,0,0.5454545454545454,0.7272727272727273,0.5,2.875
demand_surge,deadline,110230,23,15,9,8,45,24,53.449999999999996,0,0.391304347826087,0.6521739130434783,1.6,3.0
demand_surge,deadline,110231,24,20,20,4,47,0,151.5500000000001,0,0.8333333333333334,0.8333333333333334,0.0,2.35
demand_surge,deadline,110232,23,14,5,9,48,33,28.099999999999994,0,0.21739130434782608,0.6086956521739131,2.357142857142857,3.4285714285714284
demand_surge,deadline,110233,19,14,7,5,48,20,69.20000000000002,0,0.3684210526315789,0.7368421052631579,1.4285714285714286,3.4285714285714284
demand_surge,deadline,110234,19,13,10,6,44,9,60.29999999999998,0,0.5263157894736842,0.6842105263157895,0.6923076923076923,3.3846153846153846
demand_surge,deadline,110235,18,11,3,6,48,46,1.5000000000000107,1,0.16666666666666666,0.6111111111111112,4.181818181818182,4.363636363636363
demand_surge,deadline,110236,22,20,20,2,48,0,167.20000000000016,0,0.9090909090909091,0.9090909090909091,0.0,2.4
demand_surge,deadline,110237,18,13,8,5,48,19,59.9,0,0.4444444444444444,0.7222222222222222,1.4615384615384615,3.6923076923076925
demand_surge,deadline,110238,19,16,11,3,46,13,110.80000000000004,0,0.5789473684210527,0.8421052631578947,0.8125,2.875
demand_surge,deadline,110239,17,15,11,2,48,12,108.80000000000004,0,0.6470588235294118,0.8823529411764706,0.8,3.2
demand_surge,deadline,110240,21,17,12,4,48,13,112.10000000000008,0,0.5714285714285714,0.8095238095238095,0.7647058823529411,2.823529411764706
demand_surge,deadline,110241,29,15,8,14,43,21,8.250000000000034,0,0.27586206896551724,0.5172413793103449,1.4,2.8666666666666667
demand_surge,deadline,110242,25,16,9,9,47,17,59.649999999999984,0,0.36,0.64,1.0625,2.9375
demand_surge,deadline,110243,23,14,5,9,48,47,18.3,0,0.21739130434782608,0.6086956521739131,3.357142857142857,3.4285714285714284
demand_surge,deadline,110244,29,17,14,11,48,11,49.49999999999997,1,0.4827586206896552,0.5862068965517241,0.6470588235294118,2.823529411764706
demand_surge,deadline,110245,22,13,5,7,48,34,13.899999999999995,2,0.22727272727272727,0.5909090909090909,2.6153846153846154,3.6923076923076925
demand_surge,deadline,110246,22,16,7,6,48,29,74.90000000000002,0,0.3181818181818182,0.7272727272727273,1.8125,3.0
demand_surge,deadline,110247,20,17,13,3,42,12,122.90000000000009,0,0.65,0.85,0.7058823529411765,2.4705882352941178
demand_surge,deadline,110248,26,16,8,10,48,26,44.999999999999986,0,0.3076923076923077,0.6153846153846154,1.625,3.0
demand_surge,deadline,110249,17,17,16,0,48,1,152.5000000000001,0,0.9411764705882353,1.0,0.058823529411764705,2.823529411764706
demand_surge,deadline,110250,21,14,6,7,48,17,55.29999999999999,0,0.2857142857142857,0.6666666666666666,1.2142857142857142,3.4285714285714284
demand_surge,deadline,110251,24,15,11,7,48,16,45.10000000000002,2,0.4583333333333333,0.625,1.0666666666666667,3.2
demand_surge,deadline,110252,19,18,16,1,48,2,153.80000000000015,0,0.8421052631578947,0.9473684210526315,0.1111111111111111,2.6666666666666665
demand_surge,deadline,110253,16,13,11,1,48,11,78.00000000000007,2,0.6875,0.8125,0.8461538461538461,3.6923076923076925
demand_surge,deadline,110254,21,14,11,7,44,7,63.69999999999998,0,0.5238095238095238,0.6666666666666666,0.5,3.142857142857143
demand_surge,deadline,110255,19,15,10,3,48,16,90.00000000000004,1,0.5263157894736842,0.7894736842105263,1.0666666666666667,3.2
demand_surge,deadline,110256,19,13,8,5,48,23,45.599999999999994,1,0.42105263157894735,0.6842105263157895,1.7692307692307692,3.6923076923076925
demand_surge,deadline,110257,23,15,9,8,45,22,54.84999999999999,0,0.391304347826087,0.6521739130434783,1.4666666666666666,3.0
demand_surge,deadline,110258,24,17,11,7,47,21,82.85000000000004,0,0.4583333333333333,0.7083333333333334,1.2352941176470589,2.764705882352941
demand_surge,deadline,110259,22,13,7,7,48,26,17.399999999999984,2,0.3181818181818182,0.5909090909090909,2.0,3.6923076923076925
demand_surge,deadline,110260,21,15,9,6,48,18,72.60000000000002,0,0.42857142857142855,0.7142857142857143,1.2,3.2
demand_surge,deadline,110261,24,15,10,9,48,12,52.799999999999976,0,0.4166666666666667,0.625,0.8,3.2
demand_surge,deadline,110262,21,15,13,5,48,4,79.60000000000004,1,0.6190476190476191,0.7142857142857143,0.26666666666666666,3.2
demand_surge,deadline,110263,28,18,16,10,46,2,82.50000000000003,0,0.5714285714285714,0.6428571428571429,0.1111111111111111,2.5555555555555554
demand_surge,deadline,110264,18,16,10,2,47,14,117.75000000000009,0,0.5555555555555556,0.8888888888888888,0.875,2.9375
demand_surge,deadline,110265,22,14,9,7,48,32,35.39999999999999,1,0.4090909090909091,0.6363636363636364,2.2857142857142856,3.4285714285714284
demand_surge,deadline,110266,27,16,10,11,46,19,42.59999999999999,0,0.37037037037037035,0.5925925925925926,1.1875,2.875
demand_surge,deadline,110267,18,15,14,3,47,1,108.85000000000007,0,0.7777777777777778,0.8333333333333334,0.06666666666666667,3.1333333333333333
demand_surge,deadline,110268,21,14,7,7,42,14,59.499999999999986,0,0.3333333333333333,0.6666666666666666,1.0,3.0
demand_surge,deadline,110269,19,14,12,5,48,6,79.00000000000001,0,0.631578947368421,0.7368421052631579,0.42857142857142855,3.4285714285714284
demand_surge,deadline,110270,26,14,6,12,48,48,-6.399999999999997,0,0.23076923076923078,0.5384615384615384,3.4285714285714284,3.4285714285714284
demand_surge,deadline,110271,22,13,7,7,48,24,15.999999999999986,2,0.3181818181818182,0.5909090909090909,1.8461538461538463,3.6923076923076925
demand_surge,deadline,110272,24,15,7,8,48,23,45.1,1,0.2916666666666667,0.625,1.5333333333333334,3.2
demand_surge,deadline,110273,16,15,13,1,41,3,125.55000000000007,0,0.8125,0.9375,0.2,2.7333333333333334
demand_surge,deadline,110274,23,18,13,5,48,13,114.10000000000007,0,0.5652173913043478,0.782608695652174,0.7222222222222222,2.6666666666666665
demand_surge,deadline,110275,18,14,10,3,48,14,80.00000000000009,1,0.5555555555555556,0.7777777777777778,1.0,3.4285714285714284
demand_surge,deadline,110276,24,18,17,6,48,2,113.80000000000007,0,0.7083333333333334,0.75,0.1111111111111111,2.6666666666666665
demand_surge,deadline,110277,20,16,16,4,43,0,112.95000000000005,0,0.8,0.8,0.0,2.6875
demand_surge,deadline,110278,20,17,16,3,47,1,128.85000000000008,0,0.8,0.85,0.058823529411764705,2.764705882352941
demand_surge,deadline,110279,20,13,9,5,48,13,43.19999999999999,2,0.45,0.65,1.0,3.6923076923076925
demand_surge,deadline,110280,19,14,9,5,47,14,73.75,0,0.47368421052631576,0.7368421052631579,1.0,3.357142857142857
demand_surge,deadline,110281,18,13,7,3,48,28,52.20000000000006,2,0.3888888888888889,0.7222222222222222,2.1538461538461537,3.6923076923076925
demand_surge,deadline,110282,17,15,15,2,39,0,120.35000000000002,0,0.8823529411764706,0.8823529411764706,0.0,2.6
demand_surge,deadline,110283,25,16,11,9,48,16,59.99999999999998,0,0.44,0.64,1.0,3.0
demand_surge,deadline,110284,22,14,7,7,48,30,37.5,1,0.3181818181818182,0.6363636363636364,2.142857142857143,3.4285714285714284
demand_surge,deadline,110285,24,15,6,9,48,32,38.80000000000001,0,0.25,0.625,2.1333333333333333,3.2
demand_surge,deadline,110286,18,13,7,3,48,28,49.400000000000006,2,0.3888888888888889,0.7222222222222222,2.1538461538461537,3.6923076923076925
demand_surge,deadline,110287,25,13,6,12,45,30,-2.749999999999985,0,0.24,0.52,2.3076923076923075,3.4615384615384617
demand_surge,deadline,110288,20,13,6,6,48,30,36.2,1,0.3,0.65,2.3076923076923075,3.6923076923076925
demand_surge,deadline,110289,26,15,10,11,42,10,40.3,0,0.38461538461538464,0.5769230769230769,0.6666666666666666,2.8
demand_surge,deadline,110290,22,14,6,8,48,29,38.899999999999984,0,0.2727272727272727,0.6363636363636364,2.0714285714285716,3.4285714285714284
demand_surge,deadline,110291,20,15,12,4,48,7,88.30000000000004,1,0.6,0.75,0.4666666666666667,3.2
demand_surge,deadline,110292,21,16,11,5,45,15,93.75000000000004,0,0.5238095238095238,0.7619047619047619,0.9375,2.8125
demand_surge,deadline,110293,21,16,11,3,48,10,95.50000000000009,2,0.5238095238095238,0.7619047619047619,0.625,3.0
demand_surge,deadline,110294,25,13,5,11,48,41,-14.299999999999985,1,0.2,0.52,3.1538461538461537,3.6923076923076925
demand_surge,deadline,110295,16,13,8,3,46,21,75.19999999999999,0,0.5,0.8125,1.6153846153846154,3.5384615384615383
demand_surge,deadline,110296,22,16,12,5,48,16,81.20000000000006,1,0.5454545454545454,0.7272727272727273,1.0,3.0
demand_surge,deadline,110297,26,15,6,11,46,31,24.200000000000003,0,0.23076923076923078,0.5769230769230769,2.066666666666667,3.066666666666667
demand_surge,deadline,110298,26,15,8,9,48,19,24.899999999999977,2,0.3076923076923077,0.5769230769230769,1.2666666666666666,3.2
demand_surge,deadline,110299,24,13,7,9,48,20,5.599999999999987,2,0.2916666666666667,0.5416666666666666,1.5384615384615385,3.6923076923076925
demand_surge,batching,110000,19,13,7,6,40,17,56.10000000000001,0,0.3684210526315789,0.6842105263157895,1.3076923076923077,3.076923076923077
demand_surge,batching,110001,22,15,12,7,38,8,75.09999999999997,0,0.5454545454545454,0.6818181818181818,0.5333333333333333,2.533333333333333
demand_surge,batching,110002,19,16,12,3,46,12,111.50000000000006,0,0.631578947368421,0.8421052631578947,0.75,2.875
demand_surge,batching,110003,26,15,9,10,45,20,32.24999999999999,1,0.34615384615384615,0.5769230769230769,1.3333333333333333,3.0
demand_surge,batching,110004,20,15,9,5,36,18,84.80000000000001,0,0.45,0.75,1.2,2.4
demand_surge,batching,110005,22,14,10,8,40,6,57.79999999999997,0,0.45454545454545453,0.6363636363636364,0.42857142857142855,2.857142857142857
demand_surge,batching,110006,21,18,15,3,46,5,136.40000000000012,0,0.7142857142857143,0.8571428571428571,0.2777777777777778,2.5555555555555554
demand_surge,batching,110007,23,15,8,7,45,37,42.95,1,0.34782608695652173,0.6521739130434783,2.466666666666667,3.0
demand_surge,batching,110008,26,14,7,11,46,17,15.999999999999991,1,0.2692307692307692,0.5384615384615384,1.2142857142857142,3.2857142857142856
demand_surge,batching,110009,22,17,14,5,42,9,109.00000000000006,0,0.6363636363636364,0.7727272727272727,0.5294117647058824,2.4705882352941178
demand_surge,batching,110010,21,16,12,5,45,8,98.65000000000005,0,0.5714285714285714,0.7619047619047619,0.5,2.8125
demand_surge,batching,110011,28,17,14,11,45,7,61.34999999999997,0,0.5,0.6071428571428571,0.4117647058823529,2.6470588235294117
demand_surge,batching,110012,19,12,4,6,43,34,25.14999999999999,1,0.21052631578947367,0.631578947368421,2.8333333333333335,3.5833333333333335
demand_surge,batching,110013,27,17,14,10,46,7,68.99999999999999,0,0.5185185185185185,0.6296296296296297,0.4117647058823529,2.7058823529411766
demand_surge,batching,110014,17,12,8,4,41,9,57.95000000000002,1,0.47058823529411764,0.7058823529411765,0.75,3.4166666666666665
demand_surge,batching,110015,24,18,17,6,46,1,115.20000000000005,0,0.7083333333333334,0.75,0.05555555555555555,2.5555555555555554
demand_surge,batching,110016,15,13,13,2,40,0,100.00000000000003,0,0.8666666666666667,0.8666666666666667,0.0,3.076923076923077
demand_surge,batching,110017,28,14,6,14,43,39,-14.349999999999982,0,0.21428571428571427,0.5,2.7857142857142856,3.0714285714285716
demand_surge,batching,110018,20,15,9,4,46,12,85.50000000000009,1,0.45,0.75,0.8,3.066666666666667
demand_surge,batching,110019,20,13,3,7,44,36,33.39999999999999,0,0.15,0.65,2.769230769230769,3.3846153846153846
demand_surge,batching,110020,20,14,7,6,43,33,53.849999999999994,0,0.35,0.7,2.357142857142857,3.0714285714285716
demand_surge,batching,110021,26,16,13,9,46,7,58.99999999999999,1,0.5,0.6153846153846154,0.4375,2.875
demand_surge,batching,110022,19,14,10,3,45,11,68.15000000000008,2,0.5263157894736842,0.7368421052631579,0.7857142857142857,3.2142857142857144
demand_surge,batching,110023,17,17,16,0,39,3,154.25000000000006,0,0.9411764705882353,1.0,0.17647058823529413,2.2941176470588234
demand_surge,batching,110024,16,16,15,0,43,1,144.2500000000001,0,0.9375,1.0,0.0625,2.6875
demand_surge,batching,110025,24,15,7,9,44,23,46.5,0,0.2916666666666667,0.625,1.5333333333333334,2.933333333333333
demand_surge,batching,110026,22,14,8,8,42,30,40.29999999999998,0,0.36363636363636365,0.6363636363636364,2.142857142857143,3.0
demand_surge,batching,110027,19,16,11,3,44,13,111.50000000000009,0,0.5789473684210527,0.8421052631578947,0.8125,2.75
demand_surge,batching,110028,22,13,5,8,41,31,21.25000000000002,1,0.22727272727272727,0.5909090909090909,2.3846153846153846,3.1538461538461537
demand_surge,batching,110029,22,12,5,8,42,23,5.000000000000011,2,0.22727272727272727,0.5454545454545454,1.9166666666666667,3.5
demand_surge,batching,110030,21,15,13,6,40,4,85.19999999999999,0,0.6190476190476191,0.7142857142857143,0.26666666666666666,2.6666666666666665
demand_surge,batching,110031,30,15,11,13,46,9,4.099999999999994,2,0.36666666666666664,0.5,0.6,3.066666666666667
demand_surge,batching,110032,29,17,12,12,42,10,52.299999999999976,0,0.41379310344827586,0.5862068965517241,0.5882352941176471,2.4705882352941178
demand_surge,batching,110033,26,15,9,11,43,19,33.64999999999999,0,0.34615384615384615,0.5769230769230769,1.2666666666666666,2.8666666666666667
demand_surge,batching,110034,21,12,3,7,46,39,1.8000000000000007,2,0.14285714285714285,0.5714285714285714,3.25,3.8333333333333335
demand_surge,batching,110035,27,14,5,13,44,32,-1.799999999999998,0,0.18518518518518517,0.5185185185185185,2.2857142857142856,3.142857142857143
demand_surge,batching,110036,23,15,9,7,45,36,42.25,1,0.391304347826087,0.6521739130434783,2.4,3.0
demand_surge,batching,110037,23,15,9,8,39,18,59.75,0,0.391304347826087,0.6521739130434783,1.2,2.6
demand_surge,batching,110038,26,14,7,12,45,19,14.950000000000017,0,0.2692307692307692,0.5384615384615384,1.3571428571428572,3.2142857142857144
demand_surge,batching,110039,20,14,6,6,45,43,46.149999999999984,0,0.3,0.7,3.0714285714285716,3.2142857142857144
demand_surge,batching,110040,26,14,5,12,45,30,7.250000000000009,0,0.19230769230769232,0.5384615384615384,2.142857142857143,3.2142857142857144
demand_surge,batching,110041,24,13,3,10,44,33,3.5000000000000107,1,0.125,0.5416666666666666,2.5384615384615383,3.3846153846153846
demand_surge,batching,110042,20,18,12,2,46,30,126.90000000000008,0,0.6,0.9,1.6666666666666667,2.5555555555555554
demand_surge,batching,110043,14,13,12,1,39,2,106.95000000000005,0,0.8571428571428571,0.9285714285714286,0.15384615384615385,3.0
demand_surge,batching,110044,23,17,15,6,42,7,102.40000000000003,0,0.6521739130434783,0.7391304347826086,0.4117647058823529,2.4705882352941178
demand_surge,batching,110045,26,15,12,9,45,5,39.94999999999996,2,0.46153846153846156,0.5769230769230769,0.3333333333333333,3.0
demand_surge,batching,110046,21,13,9,7,42,7,46.39999999999998,1,0.42857142857142855,0.6190476190476191,0.5384615384615384,3.230769230769231
demand_surge,batching,110047,25,15,10,10,39,15,45.84999999999998,0,0.4,0.6,1.0,2.6
demand_surge,batching,110048,22,16,13,6,42,6,93.10000000000002,0,0.5909090909090909,0.7272727272727273,0.375,2.625
